meeting_id,user_a_id,user_b_id,meeting_number,meeting_date,time_slot,location_id,success,engaged,outcome_stage,location_name
8075,245,260,1,2025-03-20,late_evening,20,True,False,continued,18th Ave median benches
8076,245,260,2,2025-03-27,afternoon,6,True,False,continued,Small playground on 17th Ave
8077,245,260,3,2025-04-03,early_evening,1,False,False,stopped,Leif Ericson Park - benches
8078,246,248,1,2025-10-17,afternoon,3,True,False,continued,14th Ave Green Corridor
8079,246,253,1,2025-02-02,afternoon,19,True,False,continued,10th Ave bus stop benches
8080,246,253,2,2025-02-09,afternoon,20,True,False,continued,18th Ave median benches
8081,246,253,3,2025-02-16,early_evening,3,False,False,stopped,14th Ave Green Corridor
8082,246,253,4,2025-02-23,early_evening,9,True,False,continued,Local café seating area
8083,246,253,5,2025-03-02,early_evening,1,True,False,continued,Leif Ericson Park - benches
8084,246,280,1,2025-03-01,early_evening,8,True,False,continued,Quiet corner near 53rd St
8085,246,280,2,2025-03-08,early_evening,2,True,False,continued,Borough Park Library
8086,246,280,3,2025-03-15,early_evening,14,True,False,continued,45th St Mini Playground
8087,247,264,1,2025-05-16,afternoon,18,True,False,continued,Neighborhood clinic garden
8088,247,264,2,2025-05-23,early_evening,2,True,False,continued,Borough Park Library
8089,247,273,1,2025-10-11,early_evening,5,True,False,continued,Schoolyard near 50th St
8090,247,273,2,2025-10-18,late_evening,1,False,False,stopped,Leif Ericson Park - benches
8091,247,284,1,2025-04-01,early_evening,4,True,False,continued,18th Ave Small Plaza
8092,247,284,2,2025-04-08,late_evening,1,True,False,continued,Leif Ericson Park - benches
8093,247,294,1,2025-12-04,early_evening,3,True,False,continued,14th Ave Green Corridor
8094,247,294,2,2025-12-11,early_evening,20,False,False,stopped,18th Ave median benches
8095,247,294,3,2025-12-18,early_evening,1,True,False,continued,Leif Ericson Park - benches
8096,247,294,4,2025-12-25,early_evening,15,True,False,continued,16th Ave Shul Courtyard
8097,247,294,5,2026-01-01,early_evening,1,False,False,stopped,Leif Ericson Park - benches
8098,247,294,6,2026-01-08,afternoon,7,False,False,stopped,Community center courtyard
8099,247,300,1,2025-08-04,late_evening,5,True,False,continued,Schoolyard near 50th St
8100,247,300,2,2025-08-11,late_evening,18,True,False,continued,Neighborhood clinic garden
8101,247,300,3,2025-08-18,late_evening,3,True,False,continued,14th Ave Green Corridor
8102,248,276,1,2025-12-06,afternoon,2,True,False,continued,Borough Park Library
8103,248,276,2,2025-12-13,afternoon,12,True,False,continued,Fort Hamilton Pkwy Triangle
8104,248,276,3,2025-12-20,early_evening,12,True,True,engaged,Fort Hamilton Pkwy Triangle
8105,248,276,4,2025-12-27,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8106,248,292,1,2025-03-18,early_evening,1,True,False,continued,Leif Ericson Park - benches
8107,248,292,2,2025-03-25,afternoon,3,True,False,continued,14th Ave Green Corridor
8108,248,292,3,2025-04-01,early_evening,14,True,False,continued,45th St Mini Playground
8109,248,292,4,2025-04-08,late_evening,9,True,False,continued,Local café seating area
8110,248,293,1,2025-04-17,afternoon,9,True,True,engaged,Local café seating area
8111,248,293,2,2025-04-24,afternoon,3,True,False,continued,14th Ave Green Corridor
8112,248,293,3,2025-05-01,early_evening,3,True,False,continued,14th Ave Green Corridor
8113,248,293,4,2025-05-08,afternoon,18,False,False,stopped,Neighborhood clinic garden
8114,250,254,1,2025-10-25,afternoon,12,True,False,continued,Fort Hamilton Pkwy Triangle
8115,250,277,1,2025-08-14,afternoon,2,True,False,continued,Borough Park Library
8116,250,277,2,2025-08-21,late_evening,18,True,False,continued,Neighborhood clinic garden
8117,250,277,3,2025-08-28,late_evening,8,True,False,continued,Quiet corner near 53rd St
8118,250,277,4,2025-09-04,late_evening,4,True,False,continued,18th Ave Small Plaza
8119,250,277,5,2025-09-11,afternoon,4,True,False,continued,18th Ave Small Plaza
8120,251,267,1,2025-02-24,late_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
8121,251,267,2,2025-03-03,late_evening,4,True,False,continued,18th Ave Small Plaza
8122,251,267,3,2025-03-10,early_evening,8,True,False,continued,Quiet corner near 53rd St
8123,251,287,1,2025-08-14,late_evening,11,True,False,continued,Dahill Road Pocket Park
8124,251,287,2,2025-08-21,late_evening,3,True,False,continued,14th Ave Green Corridor
8125,251,287,3,2025-08-28,early_evening,18,False,False,stopped,Neighborhood clinic garden
8126,251,287,4,2025-09-04,afternoon,4,True,False,continued,18th Ave Small Plaza
8127,252,256,1,2025-04-21,late_evening,4,True,False,continued,18th Ave Small Plaza
8128,252,256,2,2025-04-28,late_evening,10,False,False,stopped,Side-street benches near 15th Ave
8129,252,256,3,2025-05-05,afternoon,9,True,False,continued,Local café seating area
8130,252,256,4,2025-05-12,early_evening,5,True,False,continued,Schoolyard near 50th St
8131,252,260,1,2025-05-15,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8132,252,260,2,2025-05-22,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
8133,252,260,3,2025-05-29,afternoon,13,True,True,engaged,13th Ave Plaza Seating
8134,252,260,4,2025-06-05,early_evening,14,True,False,continued,45th St Mini Playground
8135,252,260,5,2025-06-12,early_evening,3,True,False,continued,14th Ave Green Corridor
8136,252,261,1,2025-06-15,late_evening,4,True,False,continued,18th Ave Small Plaza
8137,252,261,2,2025-06-22,late_evening,7,False,False,stopped,Community center courtyard
8138,252,261,3,2025-06-29,early_evening,1,True,False,continued,Leif Ericson Park - benches
8139,252,261,4,2025-07-06,early_evening,13,True,False,continued,13th Ave Plaza Seating
8140,252,261,5,2025-07-13,early_evening,4,True,False,continued,18th Ave Small Plaza
8141,252,273,1,2025-11-28,late_evening,3,True,False,continued,14th Ave Green Corridor
8142,252,273,2,2025-12-05,afternoon,3,True,False,continued,14th Ave Green Corridor
8143,252,273,3,2025-12-12,early_evening,3,True,False,continued,14th Ave Green Corridor
8144,252,273,4,2025-12-19,late_evening,4,True,False,continued,18th Ave Small Plaza
8145,253,287,1,2025-12-02,early_evening,9,True,False,continued,Local café seating area
8146,253,287,2,2025-12-09,early_evening,8,True,True,engaged,Quiet corner near 53rd St
8147,253,287,3,2025-12-16,late_evening,3,True,False,continued,14th Ave Green Corridor
8148,253,287,4,2025-12-23,early_evening,3,True,False,continued,14th Ave Green Corridor
8149,253,287,5,2025-12-30,afternoon,14,True,True,engaged,45th St Mini Playground
8150,253,293,1,2025-12-27,early_evening,1,True,False,continued,Leif Ericson Park - benches
8151,253,293,2,2026-01-03,early_evening,7,True,False,continued,Community center courtyard
8152,253,293,3,2026-01-10,late_evening,7,True,False,continued,Community center courtyard
8153,253,297,1,2025-10-23,early_evening,8,True,False,continued,Quiet corner near 53rd St
8154,253,297,2,2025-10-30,afternoon,16,True,False,continued,60th St Sitting Area
8155,253,297,3,2025-11-06,late_evening,9,True,True,engaged,Local café seating area
8156,254,271,1,2025-02-15,afternoon,19,True,False,continued,10th Ave bus stop benches
8157,254,271,2,2025-02-22,afternoon,16,True,False,continued,60th St Sitting Area
8158,254,271,3,2025-03-01,late_evening,3,True,False,continued,14th Ave Green Corridor
8159,254,282,1,2025-08-18,early_evening,3,True,False,continued,14th Ave Green Corridor
8160,254,282,2,2025-08-25,late_evening,4,True,False,continued,18th Ave Small Plaza
8161,254,282,3,2025-09-01,late_evening,4,False,False,stopped,18th Ave Small Plaza
8162,254,299,1,2025-01-19,late_evening,7,True,False,continued,Community center courtyard
8163,254,299,2,2025-01-26,late_evening,3,True,False,continued,14th Ave Green Corridor
8164,254,299,3,2025-02-02,early_evening,3,True,False,continued,14th Ave Green Corridor
8165,254,299,4,2025-02-09,early_evening,4,True,False,continued,18th Ave Small Plaza
8166,255,259,1,2025-07-21,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8167,255,260,1,2025-05-04,late_evening,10,True,False,continued,Side-street benches near 15th Ave
8168,255,260,2,2025-05-11,late_evening,19,True,False,continued,10th Ave bus stop benches
8169,255,260,3,2025-05-18,early_evening,3,True,False,continued,14th Ave Green Corridor
8170,255,298,1,2025-03-09,late_evening,4,True,False,continued,18th Ave Small Plaza
8171,256,268,1,2025-01-27,afternoon,19,True,True,engaged,10th Ave bus stop benches
8172,256,268,2,2025-02-03,afternoon,10,True,False,continued,Side-street benches near 15th Ave
8173,256,268,3,2025-02-10,early_evening,9,True,False,continued,Local café seating area
8174,256,275,1,2025-04-19,early_evening,7,True,False,continued,Community center courtyard
8175,256,275,2,2025-04-26,afternoon,1,True,False,continued,Leif Ericson Park - benches
8176,256,275,3,2025-05-03,afternoon,17,True,False,continued,Overpass seating by New Utrecht Ave
8177,256,275,4,2025-05-10,late_evening,9,True,False,continued,Local café seating area
8178,256,275,5,2025-05-17,late_evening,8,True,False,continued,Quiet corner near 53rd St
8179,256,275,6,2025-05-24,late_evening,7,True,False,continued,Community center courtyard
8180,257,271,1,2025-03-10,early_evening,4,True,False,continued,18th Ave Small Plaza
8181,257,271,2,2025-03-17,early_evening,3,True,False,continued,14th Ave Green Corridor
8182,257,271,3,2025-03-24,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
8183,257,271,4,2025-03-31,early_evening,7,True,False,continued,Community center courtyard
8184,257,271,5,2025-04-07,afternoon,1,True,False,continued,Leif Ericson Park - benches
8185,257,274,1,2025-10-05,late_evening,4,True,False,continued,18th Ave Small Plaza
8186,257,274,2,2025-10-12,afternoon,18,True,False,continued,Neighborhood clinic garden
8187,257,283,1,2025-03-04,early_evening,4,True,False,continued,18th Ave Small Plaza
8188,257,283,2,2025-03-11,early_evening,4,True,False,continued,18th Ave Small Plaza
8189,257,283,3,2025-03-18,afternoon,9,True,False,continued,Local café seating area
8190,257,288,1,2025-06-15,afternoon,13,True,False,continued,13th Ave Plaza Seating
8191,257,288,2,2025-06-22,afternoon,10,True,True,engaged,Side-street benches near 15th Ave
8192,257,288,3,2025-06-29,early_evening,15,True,False,continued,16th Ave Shul Courtyard
8193,258,263,1,2025-01-07,afternoon,2,False,False,stopped,Borough Park Library
8194,258,263,2,2025-01-14,afternoon,17,True,False,continued,Overpass seating by New Utrecht Ave
8195,258,263,3,2025-01-21,late_evening,17,False,False,stopped,Overpass seating by New Utrecht Ave
8196,259,272,1,2025-01-18,afternoon,7,True,False,continued,Community center courtyard
8197,259,272,2,2025-01-25,late_evening,9,True,False,continued,Local café seating area
8198,259,272,3,2025-02-01,late_evening,3,True,False,continued,14th Ave Green Corridor
8199,259,275,1,2025-08-05,early_evening,5,True,False,continued,Schoolyard near 50th St
8200,259,275,2,2025-08-12,early_evening,3,True,False,continued,14th Ave Green Corridor
8201,260,268,1,2025-03-21,late_evening,1,True,False,continued,Leif Ericson Park - benches
8202,260,268,2,2025-03-28,early_evening,20,True,False,continued,18th Ave median benches
8203,260,268,3,2025-04-04,early_evening,3,True,False,continued,14th Ave Green Corridor
8204,260,272,1,2025-07-20,afternoon,9,True,False,continued,Local café seating area
8205,260,272,2,2025-07-27,afternoon,3,True,False,continued,14th Ave Green Corridor
8206,260,272,3,2025-08-03,early_evening,4,True,True,engaged,18th Ave Small Plaza
8207,260,272,4,2025-08-10,early_evening,4,True,False,continued,18th Ave Small Plaza
8208,261,285,1,2025-03-19,afternoon,4,True,False,continued,18th Ave Small Plaza
8209,261,285,2,2025-03-26,late_evening,9,True,False,continued,Local café seating area
8210,262,285,1,2025-05-08,early_evening,19,True,False,continued,10th Ave bus stop benches
8211,262,285,2,2025-05-15,early_evening,5,True,True,engaged,Schoolyard near 50th St
8212,262,285,3,2025-05-22,early_evening,19,True,False,continued,10th Ave bus stop benches
8213,262,288,1,2025-12-04,early_evening,10,True,True,engaged,Side-street benches near 15th Ave
8214,263,279,1,2025-09-06,early_evening,9,True,False,continued,Local café seating area
8215,263,279,2,2025-09-13,early_evening,3,True,False,continued,14th Ave Green Corridor
8216,263,279,3,2025-09-20,late_evening,1,True,False,continued,Leif Ericson Park - benches
8217,263,281,1,2025-10-28,early_evening,15,True,False,continued,16th Ave Shul Courtyard
8218,263,281,2,2025-11-04,afternoon,8,True,False,continued,Quiet corner near 53rd St
8219,263,290,1,2025-01-13,early_evening,4,True,False,continued,18th Ave Small Plaza
8220,263,290,2,2025-01-20,late_evening,13,True,False,continued,13th Ave Plaza Seating
8221,263,290,3,2025-01-27,afternoon,4,True,False,continued,18th Ave Small Plaza
8222,264,291,1,2025-05-14,early_evening,13,True,False,continued,13th Ave Plaza Seating
8223,264,291,2,2025-05-21,early_evening,4,True,False,continued,18th Ave Small Plaza
8224,264,291,3,2025-05-28,late_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
8225,264,291,4,2025-06-04,early_evening,3,True,False,continued,14th Ave Green Corridor
8226,264,291,5,2025-06-11,afternoon,2,True,False,continued,Borough Park Library
8227,264,291,6,2025-06-18,late_evening,10,True,False,continued,Side-street benches near 15th Ave
8228,265,285,1,2025-02-09,early_evening,2,True,False,continued,Borough Park Library
8229,265,285,2,2025-02-16,afternoon,18,True,False,continued,Neighborhood clinic garden
8230,265,285,3,2025-02-23,late_evening,10,False,False,stopped,Side-street benches near 15th Ave
8231,265,285,4,2025-03-02,early_evening,3,True,False,continued,14th Ave Green Corridor
8232,265,285,5,2025-03-09,late_evening,3,True,False,continued,14th Ave Green Corridor
8233,266,285,1,2025-12-19,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
8234,266,285,2,2025-12-26,early_evening,9,True,True,engaged,Local café seating area
8235,266,285,3,2026-01-02,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
8236,267,289,1,2025-08-03,early_evening,2,False,False,stopped,Borough Park Library
8237,269,274,1,2025-02-01,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
8238,269,274,2,2025-02-08,early_evening,7,True,False,continued,Community center courtyard
8239,269,283,1,2025-10-28,late_evening,10,True,False,continued,Side-street benches near 15th Ave
8240,269,283,2,2025-11-04,afternoon,4,True,False,continued,18th Ave Small Plaza
8241,269,283,3,2025-11-11,early_evening,1,True,False,continued,Leif Ericson Park - benches
8242,269,283,4,2025-11-18,afternoon,18,True,False,continued,Neighborhood clinic garden
8243,269,283,5,2025-11-25,late_evening,20,True,True,engaged,18th Ave median benches
8244,269,283,6,2025-12-02,late_evening,4,True,False,continued,18th Ave Small Plaza
8245,270,274,1,2025-02-28,afternoon,18,True,False,continued,Neighborhood clinic garden
8246,270,274,2,2025-03-07,afternoon,2,True,False,continued,Borough Park Library
8247,270,283,1,2025-12-02,late_evening,2,True,True,engaged,Borough Park Library
8248,271,277,1,2025-11-13,early_evening,1,True,False,continued,Leif Ericson Park - benches
8249,271,277,2,2025-11-20,early_evening,4,True,False,continued,18th Ave Small Plaza
8250,271,277,3,2025-11-27,early_evening,1,True,False,continued,Leif Ericson Park - benches
8251,271,277,4,2025-12-04,early_evening,4,True,False,continued,18th Ave Small Plaza
8252,271,287,1,2025-03-10,early_evening,2,True,False,continued,Borough Park Library
8253,271,287,2,2025-03-17,late_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
8254,271,296,1,2025-04-18,early_evening,14,True,False,continued,45th St Mini Playground
8255,271,296,2,2025-04-25,early_evening,10,False,False,stopped,Side-street benches near 15th Ave
8256,271,296,3,2025-05-02,early_evening,3,True,False,continued,14th Ave Green Corridor
8257,271,296,4,2025-05-09,early_evening,13,True,False,continued,13th Ave Plaza Seating
8258,271,296,5,2025-05-16,afternoon,3,True,False,continued,14th Ave Green Corridor
8259,271,300,1,2025-10-29,early_evening,12,False,False,stopped,Fort Hamilton Pkwy Triangle
8260,271,300,2,2025-11-05,afternoon,8,True,False,continued,Quiet corner near 53rd St
8261,271,300,3,2025-11-12,early_evening,4,True,False,continued,18th Ave Small Plaza
8262,271,300,4,2025-11-19,early_evening,1,True,False,continued,Leif Ericson Park - benches
8263,272,298,1,2025-12-14,afternoon,14,True,False,continued,45th St Mini Playground
8264,272,298,2,2025-12-21,early_evening,18,True,False,continued,Neighborhood clinic garden
8265,272,298,3,2025-12-28,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8266,273,291,1,2025-08-08,early_evening,19,True,False,continued,10th Ave bus stop benches
8267,273,291,2,2025-08-15,early_evening,18,True,False,continued,Neighborhood clinic garden
8268,273,291,3,2025-08-22,early_evening,3,False,False,stopped,14th Ave Green Corridor
8269,277,279,1,2025-03-12,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
8270,277,279,2,2025-03-19,early_evening,4,True,False,continued,18th Ave Small Plaza
8271,277,279,3,2025-03-26,afternoon,6,True,False,continued,Small playground on 17th Ave
8272,277,279,4,2025-04-02,early_evening,2,True,False,continued,Borough Park Library
8273,277,279,5,2025-04-09,early_evening,19,True,True,engaged,10th Ave bus stop benches
8274,277,282,1,2025-04-16,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
8275,277,282,2,2025-04-23,early_evening,3,True,False,continued,14th Ave Green Corridor
8276,277,299,1,2025-11-01,late_evening,4,True,False,continued,18th Ave Small Plaza
8277,278,291,1,2025-02-25,early_evening,4,True,False,continued,18th Ave Small Plaza
8278,278,291,2,2025-03-04,afternoon,12,True,False,continued,Fort Hamilton Pkwy Triangle
8279,278,291,3,2025-03-11,early_evening,17,True,True,engaged,Overpass seating by New Utrecht Ave
8280,280,287,1,2025-09-08,afternoon,4,True,False,continued,18th Ave Small Plaza
8281,280,287,2,2025-09-15,early_evening,6,True,False,continued,Small playground on 17th Ave
8282,280,287,3,2025-09-22,early_evening,9,True,False,continued,Local café seating area
8283,280,287,4,2025-09-29,late_evening,4,True,False,continued,18th Ave Small Plaza
8284,280,287,5,2025-10-06,afternoon,7,True,False,continued,Community center courtyard
8285,280,292,1,2025-09-10,early_evening,2,True,False,continued,Borough Park Library
8286,280,292,2,2025-09-17,late_evening,2,True,True,engaged,Borough Park Library
8287,280,292,3,2025-09-24,late_evening,4,True,False,continued,18th Ave Small Plaza
8288,280,292,4,2025-10-01,late_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
8289,280,293,1,2025-09-02,late_evening,4,True,False,continued,18th Ave Small Plaza
8290,280,297,1,2025-11-26,afternoon,3,True,False,continued,14th Ave Green Corridor
8291,280,297,2,2025-12-03,afternoon,12,True,False,continued,Fort Hamilton Pkwy Triangle
8292,280,297,3,2025-12-10,early_evening,18,True,False,continued,Neighborhood clinic garden
8293,280,297,4,2025-12-17,late_evening,5,True,False,continued,Schoolyard near 50th St
8294,280,297,5,2025-12-24,early_evening,1,True,False,continued,Leif Ericson Park - benches
8295,284,291,1,2025-10-05,afternoon,10,True,False,continued,Side-street benches near 15th Ave
8296,285,296,1,2025-07-27,early_evening,4,True,False,continued,18th Ave Small Plaza
8297,286,287,1,2025-03-17,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8298,286,287,2,2025-03-24,early_evening,3,True,False,continued,14th Ave Green Corridor
8299,286,287,3,2025-03-31,late_evening,1,True,False,continued,Leif Ericson Park - benches
8300,287,288,1,2025-06-30,early_evening,4,True,False,continued,18th Ave Small Plaza
8301,287,288,2,2025-07-07,early_evening,11,True,False,continued,Dahill Road Pocket Park
8302,287,289,1,2025-08-12,early_evening,4,True,False,continued,18th Ave Small Plaza
8303,287,289,2,2025-08-19,afternoon,3,True,False,continued,14th Ave Green Corridor
8304,288,296,1,2025-10-21,afternoon,6,True,False,continued,Small playground on 17th Ave
8305,288,300,1,2025-02-14,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
8306,288,300,2,2025-02-21,afternoon,2,True,False,continued,Borough Park Library
8307,288,300,3,2025-02-28,afternoon,10,True,False,continued,Side-street benches near 15th Ave
8308,288,300,4,2025-03-07,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8309,294,299,1,2025-08-17,early_evening,4,True,False,continued,18th Ave Small Plaza
8310,294,299,2,2025-08-24,afternoon,19,True,False,continued,10th Ave bus stop benches
8311,294,299,3,2025-08-31,late_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
8312,34,138,1,2025-10-25,early_evening,4,True,True,engaged,18th Ave Small Plaza
8313,3,268,1,2025-02-27,late_evening,1,True,False,continued,Leif Ericson Park - benches
8314,31,59,1,2025-08-17,afternoon,3,True,False,continued,14th Ave Green Corridor
8315,259,275,1,2025-09-23,early_evening,3,True,False,continued,14th Ave Green Corridor
8316,212,280,1,2025-07-13,early_evening,7,True,True,engaged,Community center courtyard
8317,73,219,1,2025-01-06,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
8318,224,252,1,2025-09-15,afternoon,16,True,False,continued,60th St Sitting Area
8319,132,250,1,2025-08-25,afternoon,3,True,False,continued,14th Ave Green Corridor
8320,113,270,1,2025-03-21,early_evening,5,True,True,engaged,Schoolyard near 50th St
8321,50,172,1,2025-09-01,early_evening,1,True,False,continued,Leif Ericson Park - benches
8322,29,225,1,2025-09-23,late_evening,7,True,False,continued,Community center courtyard
8323,194,294,1,2025-01-28,late_evening,1,True,False,continued,Leif Ericson Park - benches
8324,19,32,1,2025-10-31,early_evening,18,True,False,continued,Neighborhood clinic garden
8325,107,244,1,2025-02-09,early_evening,16,True,False,continued,60th St Sitting Area
8326,40,222,1,2025-03-15,early_evening,3,True,False,continued,14th Ave Green Corridor
8327,9,184,1,2025-08-25,afternoon,10,True,False,continued,Side-street benches near 15th Ave
8328,78,186,1,2025-12-18,afternoon,8,True,False,continued,Quiet corner near 53rd St
8329,6,125,1,2025-05-26,late_evening,13,True,False,continued,13th Ave Plaza Seating
8330,39,178,1,2025-10-15,afternoon,6,True,False,continued,Small playground on 17th Ave
8331,37,125,1,2025-10-10,late_evening,3,False,False,stopped,14th Ave Green Corridor
8332,9,279,1,2025-01-14,early_evening,9,True,False,continued,Local café seating area
8333,203,249,1,2025-10-12,early_evening,1,True,False,continued,Leif Ericson Park - benches
8334,140,258,1,2025-06-13,late_evening,8,True,False,continued,Quiet corner near 53rd St
8335,74,145,1,2025-09-17,afternoon,3,True,False,continued,14th Ave Green Corridor
8336,107,225,1,2025-01-29,late_evening,10,False,False,stopped,Side-street benches near 15th Ave
8337,40,244,1,2025-12-02,early_evening,14,True,False,continued,45th St Mini Playground
8338,99,269,1,2025-10-08,late_evening,2,True,False,continued,Borough Park Library
8339,4,246,1,2025-04-11,afternoon,4,True,False,continued,18th Ave Small Plaza
8340,68,187,1,2025-04-21,late_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
8341,11,130,1,2025-01-01,early_evening,2,True,False,continued,Borough Park Library
8342,200,210,1,2025-05-20,afternoon,7,True,False,continued,Community center courtyard
8343,131,154,1,2025-11-10,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8344,56,275,1,2025-03-04,early_evening,4,True,False,continued,18th Ave Small Plaza
8345,96,196,1,2025-09-03,early_evening,14,True,False,continued,45th St Mini Playground
8346,136,182,1,2025-12-28,afternoon,7,True,False,continued,Community center courtyard
8347,57,242,1,2025-07-29,afternoon,9,True,False,continued,Local café seating area
8348,25,126,1,2025-01-27,early_evening,2,True,False,continued,Borough Park Library
8349,146,190,1,2025-06-19,afternoon,1,True,False,continued,Leif Ericson Park - benches
8350,2,19,1,2025-01-13,early_evening,1,True,False,continued,Leif Ericson Park - benches
8351,43,191,1,2025-09-25,afternoon,17,True,False,continued,Overpass seating by New Utrecht Ave
8352,25,41,1,2025-04-01,afternoon,16,True,False,continued,60th St Sitting Area
8353,186,193,1,2025-11-22,early_evening,13,True,False,continued,13th Ave Plaza Seating
8354,18,63,1,2025-06-17,late_evening,3,False,False,stopped,14th Ave Green Corridor
8355,183,271,1,2025-06-08,early_evening,7,True,False,continued,Community center courtyard
8356,30,84,1,2025-08-25,afternoon,13,True,False,continued,13th Ave Plaza Seating
8357,119,295,1,2025-01-14,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8358,66,147,1,2025-01-12,early_evening,2,True,False,continued,Borough Park Library
8359,125,189,1,2025-02-05,late_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
8360,61,205,1,2025-03-12,afternoon,2,True,False,continued,Borough Park Library
8361,83,177,1,2025-04-22,afternoon,2,True,False,continued,Borough Park Library
8362,101,143,1,2025-04-30,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
8363,11,93,1,2025-03-24,early_evening,6,False,False,stopped,Small playground on 17th Ave
8364,164,280,1,2025-10-28,early_evening,4,True,False,continued,18th Ave Small Plaza
8365,127,290,1,2025-12-26,afternoon,7,True,False,continued,Community center courtyard
8366,55,191,1,2025-07-16,afternoon,20,False,False,stopped,18th Ave median benches
8367,95,151,1,2025-07-07,early_evening,2,True,False,continued,Borough Park Library
8368,228,264,1,2025-05-28,afternoon,12,True,False,continued,Fort Hamilton Pkwy Triangle
8369,128,206,1,2025-06-26,late_evening,4,True,False,continued,18th Ave Small Plaza
8370,129,231,1,2025-12-30,early_evening,2,True,False,continued,Borough Park Library
8371,43,89,1,2025-06-22,early_evening,4,False,False,stopped,18th Ave Small Plaza
8372,154,287,1,2025-07-26,early_evening,7,True,False,continued,Community center courtyard
8373,46,92,1,2025-05-23,early_evening,3,True,False,continued,14th Ave Green Corridor
8374,84,114,1,2025-01-18,early_evening,4,True,False,continued,18th Ave Small Plaza
8375,99,233,1,2025-06-04,early_evening,9,False,False,stopped,Local café seating area
8376,17,45,1,2025-08-03,late_evening,8,True,False,continued,Quiet corner near 53rd St
8377,79,157,1,2025-04-17,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
8378,112,215,1,2025-01-21,early_evening,14,True,False,continued,45th St Mini Playground
8379,11,248,1,2025-03-26,late_evening,4,True,False,continued,18th Ave Small Plaza
8380,1,72,1,2025-04-04,late_evening,5,True,False,continued,Schoolyard near 50th St
8381,12,166,1,2025-01-15,late_evening,7,True,False,continued,Community center courtyard
8382,99,182,1,2025-12-30,early_evening,7,True,False,continued,Community center courtyard
8383,58,280,1,2025-10-01,afternoon,2,True,False,continued,Borough Park Library
8384,5,81,1,2025-04-28,late_evening,4,True,False,continued,18th Ave Small Plaza
8385,7,254,1,2025-01-18,early_evening,2,True,True,engaged,Borough Park Library
8386,6,175,1,2025-07-20,early_evening,4,True,False,continued,18th Ave Small Plaza
8387,211,233,1,2025-03-21,early_evening,19,True,False,continued,10th Ave bus stop benches
8388,86,117,1,2025-01-24,afternoon,8,True,False,continued,Quiet corner near 53rd St
8389,134,223,1,2025-08-29,afternoon,5,False,False,stopped,Schoolyard near 50th St
8390,139,265,1,2025-11-19,afternoon,7,True,False,continued,Community center courtyard
8391,120,222,1,2025-09-19,afternoon,10,True,False,continued,Side-street benches near 15th Ave
8392,36,123,1,2025-02-11,late_evening,5,True,False,continued,Schoolyard near 50th St
8393,61,100,1,2025-12-21,afternoon,5,True,False,continued,Schoolyard near 50th St
8394,88,220,1,2025-12-19,early_evening,11,True,False,continued,Dahill Road Pocket Park
8395,104,215,1,2025-09-22,early_evening,1,True,False,continued,Leif Ericson Park - benches
8396,23,295,1,2025-09-11,afternoon,7,True,False,continued,Community center courtyard
8397,58,248,1,2025-06-08,late_evening,7,True,False,continued,Community center courtyard
8398,165,232,1,2025-08-11,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
8399,150,172,1,2025-09-23,early_evening,20,True,False,continued,18th Ave median benches
8400,28,265,1,2025-08-07,late_evening,13,True,False,continued,13th Ave Plaza Seating
8401,175,247,1,2025-11-08,early_evening,7,False,False,stopped,Community center courtyard
8402,194,240,1,2025-09-19,early_evening,2,True,False,continued,Borough Park Library
8403,180,212,1,2025-08-25,early_evening,9,True,False,continued,Local café seating area
8404,180,293,1,2025-06-14,afternoon,14,True,False,continued,45th St Mini Playground
8405,49,119,1,2025-03-13,afternoon,18,True,False,continued,Neighborhood clinic garden
8406,121,268,1,2025-08-16,late_evening,14,True,False,continued,45th St Mini Playground
